Updated On,State,Total Individuals Vaccinated,Total Sessions Conducted,Total Sites ,First Dose Administered,Second Dose Administered,Male(Individuals Vaccinated),Female(Individuals Vaccinated),Transgender(Individuals Vaccinated),Total Covaxin Administered,Total CoviShield Administered,AEFI,18-30 years (Age),30-45 years (Age),45-60 years (Age),60+ years (Age),Total Doses Administered
26/03/2021,Sikkim,60509.0,5250.0,28.0,60509.0,12279.0,33221.0,27282.0,6.0,0.0,72788.0,190.0,2931.0,12859.0,14440.0,30266.0,72788
27/03/2021,Sikkim,60535.0,500.0,3.0,60535.0,12279.0,33236.0,27293.0,6.0,0.0,72814.0,190.0,2931.0,12854.0,14460.0,30277.0,72814
28/03/2021,Sikkim,60536.0,1050.0,5.0,60536.0,12279.0,33237.0,27293.0,6.0,0.0,72815.0,191.0,2931.0,12854.0,14460.0,30278.0,72815
29/03/2021,Sikkim,60536.0,950.0,6.0,60536.0,12279.0,33237.0,27293.0,6.0,0.0,72815.0,192.0,2931.0,12854.0,14460.0,30278.0,72815
30/03/2021,Sikkim,61317.0,3420.0,21.0,61317.0,12435.0,33654.0,27657.0,6.0,0.0,73752.0,192.0,2970.0,12875.0,14646.0,30813.0,73752
31/03/2021,Sikkim,61697.0,4600.0,21.0,61697.0,12494.0,33864.0,27827.0,6.0,0.0,74191.0,192.0,2972.0,12915.0,14757.0,31040.0,74191
01/04/2021,Sikkim,64678.0,6890.0,36.0,64678.0,12636.0,35319.0,29352.0,7.0,0.0,77314.0,194.0,2977.0,12941.0,17303.0,31443.0,77314
02/04/2021,Sikkim,65631.0,1200.0,4.0,65631.0,12662.0,35798.0,29826.0,7.0,0.0,78293.0,195.0,2978.0,12944.0,18133.0,31562.0,78293
03/04/2021,Sikkim,66218.0,1700.0,9.0,66218.0,12662.0,36108.0,30103.0,7.0,0.0,78880.0,195.0,2978.0,12930.0,18653.0,31643.0,78880
04/04/2021,Sikkim,66530.0,800.0,3.0,66530.0,12662.0,36263.0,30260.0,7.0,0.0,79192.0,195.0,2978.0,12923.0,18956.0,31659.0,79192
05/04/2021,Sikkim,69217.0,6990.0,38.0,69217.0,12842.0,37475.0,31734.0,8.0,0.0,82059.0,195.0,2946.0,12833.0,21239.0,32185.0,82059
06/04/2021,Sikkim,72723.0,9450.0,54.0,72723.0,13024.0,39241.0,33474.0,8.0,0.0,85747.0,196.0,2942.0,12819.0,24257.0,32690.0,85747
07/04/2021,Sikkim,80892.0,10270.0,55.0,80892.0,13534.0,43424.0,37458.0,10.0,0.0,94426.0,198.0,2915.0,12721.0,31228.0,34013.0,94426
08/04/2021,Sikkim,90081.0,12950.0,72.0,90081.0,14392.0,48224.0,41846.0,11.0,0.0,104473.0,198.0,2908.0,12705.0,38882.0,35571.0,104473
09/04/2021,Sikkim,97386.0,11950.0,68.0,97386.0,15028.0,52111.0,45263.0,12.0,0.0,112414.0,200.0,2898.0,12700.0,45008.0,36765.0,112414
10/04/2021,Sikkim,99963.0,8100.0,40.0,99963.0,15238.0,53501.0,46450.0,12.0,0.0,115201.0,201.0,2898.0,12711.0,47139.0,37200.0,115201
11/04/2021,Sikkim,101795.0,5880.0,28.0,101795.0,15376.0,54514.0,47269.0,12.0,0.0,117171.0,202.0,2897.0,12710.0,48675.0,37498.0,117171
12/04/2021,Sikkim,109886.0,13380.0,70.0,109886.0,15945.0,58712.0,51160.0,14.0,0.0,125831.0,205.0,2903.0,12816.0,54937.0,39215.0,125831
13/04/2021,Sikkim,118962.0,12850.0,72.0,118962.0,16493.0,63554.0,55393.0,15.0,0.0,135455.0,208.0,2894.0,12795.0,62133.0,41125.0,135455
14/04/2021,Sikkim,124532.0,12660.0,71.0,124532.0,17245.0,66641.0,57875.0,16.0,0.0,141777.0,208.0,2900.0,12780.0,66445.0,42392.0,141777
15/04/2021,Sikkim,130118.0,13810.0,76.0,130118.0,18437.0,69669.0,60433.0,16.0,0.0,148555.0,208.0,2919.0,12857.0,70727.0,43600.0,148555
16/04/2021,Sikkim,135490.0,13050.0,75.0,135490.0,19751.0,72614.0,62859.0,17.0,0.0,155241.0,208.0,2932.0,12942.0,74784.0,44817.0,155241
17/04/2021,Sikkim,139394.0,9100.0,50.0,139394.0,20729.0,74811.0,64566.0,17.0,0.0,160123.0,208.0,2941.0,12985.0,77799.0,45654.0,160123
18/04/2021,Sikkim,140119.0,5750.0,31.0,140119.0,20939.0,75242.0,64859.0,18.0,0.0,161058.0,208.0,2941.0,12986.0,78345.0,45832.0,161058
19/04/2021,Sikkim,143952.0,12350.0,67.0,143952.0,22657.0,77319.0,66615.0,18.0,0.0,166609.0,208.0,2947.0,13089.0,81043.0,46858.0,166609
20/04/2021,Sikkim,146868.0,13050.0,66.0,146868.0,24255.0,78909.0,67938.0,21.0,0.0,171123.0,210.0,2953.0,13144.0,83025.0,47731.0,171123
21/04/2021,Sikkim,147787.0,8350.0,41.0,147787.0,24678.0,79409.0,68357.0,21.0,0.0,172465.0,211.0,2954.0,13173.0,83722.0,47923.0,172465
22/04/2021,Sikkim,149886.0,13650.0,74.0,149886.0,27276.0,80504.0,69361.0,21.0,0.0,177162.0,212.0,2960.0,13193.0,85112.0,48606.0,177162
23/04/2021,Sikkim,152278.0,12450.0,68.0,152278.0,30343.0,81780.0,70477.0,21.0,0.0,182621.0,213.0,2964.0,13217.0,86446.0,49638.0,182621
24/04/2021,Sikkim,153579.0,10400.0,53.0,153579.0,31870.0,82518.0,71040.0,21.0,0.0,185449.0,214.0,2967.0,13270.0,87240.0,50089.0,185449
25/04/2021,Sikkim,153939.0,4200.0,21.0,153939.0,31956.0,82716.0,71202.0,21.0,0.0,185895.0,214.0,2968.0,13276.0,87486.0,50196.0,185895
26/04/2021,Sikkim,155696.0,12000.0,63.0,155696.0,34257.0,83649.0,72026.0,21.0,0.0,189953.0,214.0,2970.0,13314.0,88578.0,50821.0,189953
27/04/2021,Sikkim,157168.0,11380.0,62.0,157168.0,36666.0,84481.0,72666.0,21.0,0.0,193834.0,215.0,7419.0,12377.0,86030.0,51329.0,193834
28/04/2021,Sikkim,158440.0,10400.0,56.0,158440.0,38479.0,85196.0,73223.0,21.0,0.0,196919.0,216.0,7442.0,12465.0,86771.0,51749.0,196919
29/04/2021,Sikkim,159827.0,11500.0,57.0,159827.0,40759.0,85982.0,73824.0,21.0,0.0,200586.0,216.0,7446.0,12487.0,87558.0,52324.0,200586
30/04/2021,Sikkim,161083.0,10900.0,55.0,161083.0,42883.0,86706.0,74356.0,21.0,0.0,203966.0,217.0,7461.0,12513.0,88292.0,52804.0,203966
01/05/2021,Sikkim,161364.0,4900.0,28.0,161364.0,43596.0,86858.0,74485.0,21.0,0.0,204960.0,217.0,7467.0,12518.0,88476.0,52890.0,204960
02/05/2021,Sikkim,161376.0,2900.0,15.0,161376.0,43614.0,86866.0,74489.0,21.0,0.0,204990.0,217.0,7467.0,12508.0,88498.0,52894.0,204990
03/05/2021,Sikkim,162016.0,8500.0,52.0,162016.0,45738.0,87204.0,74791.0,21.0,0.0,207754.0,217.0,7484.0,12538.0,88803.0,53182.0,207754
04/05/2021,Sikkim,162666.0,8500.0,56.0,162666.0,47615.0,87549.0,75096.0,21.0,0.0,210281.0,217.0,7485.0,12567.0,89208.0,53397.0,210281
05/05/2021,Sikkim,163194.0,10700.0,63.0,163194.0,49494.0,87847.0,75326.0,21.0,0.0,212688.0,217.0,7514.0,12596.0,89444.0,53631.0,212688
06/05/2021,Sikkim,164073.0,12050.0,72.0,164073.0,51383.0,88344.0,75708.0,21.0,0.0,215456.0,217.0,7530.0,12646.0,89974.0,53914.0,215456
07/05/2021,Sikkim,164598.0,11100.0,68.0,164598.0,53770.0,88646.0,75931.0,21.0,0.0,218368.0,217.0,7544.0,12706.0,90185.0,54154.0,218368
08/05/2021,Sikkim,164772.0,6100.0,37.0,164772.0,54369.0,88741.0,76010.0,21.0,0.0,219141.0,217.0,7536.0,12710.0,90285.0,54232.0,219141
09/05/2021,Sikkim,164805.0,900.0,6.0,164805.0,54507.0,88758.0,76026.0,21.0,0.0,219312.0,217.0,7535.0,12710.0,90311.0,54240.0,219312
10/05/2021,Sikkim,165201.0,10000.0,57.0,165201.0,56047.0,88980.0,76199.0,22.0,0.0,221248.0,217.0,7561.0,12771.0,90489.0,54370.0,221248
11/05/2021,Sikkim,165440.0,9100.0,55.0,165440.0,57008.0,89096.0,76322.0,22.0,0.0,222448.0,217.0,7562.0,12787.0,90639.0,54441.0,222448
12/05/2021,Sikkim,165669.0,9500.0,52.0,165669.0,57485.0,89228.0,76419.0,22.0,0.0,223154.0,217.0,7573.0,12815.0,90748.0,54522.0,223154
13/05/2021,Sikkim,165948.0,11100.0,60.0,165948.0,59036.0,89398.0,76528.0,22.0,0.0,224984.0,217.0,7593.0,12866.0,90900.0,54577.0,224984
14/05/2021,Sikkim,166119.0,9100.0,54.0,166119.0,59583.0,89488.0,76609.0,22.0,0.0,225702.0,217.0,7595.0,12876.0,91018.0,54618.0,225702
15/05/2021,Sikkim,166200.0,8200.0,48.0,166200.0,59594.0,89534.0,76644.0,22.0,0.0,225794.0,217.0,7595.0,12877.0,91079.0,54636.0,225794
16/05/2021,Sikkim,166562.0,1870.0,11.0,166562.0,59594.0,89701.0,76839.0,22.0,0.0,226156.0,217.0,7755.0,13068.0,91086.0,54640.0,226156
17/05/2021,Sikkim,167276.0,9759.0,56.0,167276.0,59615.0,90080.0,77174.0,22.0,0.0,226891.0,217.0,8009.0,13355.0,91206.0,54693.0,226891
18/05/2021,Sikkim,168003.0,6004.0,39.0,168003.0,59619.0,90466.0,77515.0,22.0,0.0,227622.0,217.0,8304.0,13662.0,91281.0,54743.0,227622
19/05/2021,Sikkim,,,,,,,,,,,,,,,,0
16/01/2021,Tamil Nadu,1167.0,191.0,149.0,1167.0,0.0,622.0,545.0,0.0,6.0,1161.0,,,,,,1167
17/01/2021,Tamil Nadu,1745.0,257.0,176.0,1745.0,0.0,986.0,759.0,0.0,29.0,1716.0,,,,,,1745
18/01/2021,Tamil Nadu,2861.0,347.0,201.0,2861.0,0.0,1623.0,1238.0,0.0,42.0,2819.0,,,,,,2861
19/01/2021,Tamil Nadu,6154.0,483.0,239.0,6154.0,0.0,3106.0,3047.0,1.0,111.0,6043.0,,,,,,6154
20/01/2021,Tamil Nadu,9060.0,695.0,301.0,9060.0,0.0,4415.0,4644.0,1.0,144.0,8916.0,,,,,,9060
21/01/2021,Tamil Nadu,15654.0,915.0,353.0,15654.0,0.0,7117.0,8535.0,2.0,227.0,15427.0,,,,,,15654
22/01/2021,Tamil Nadu,23659.0,1116.0,385.0,23659.0,0.0,10156.0,13501.0,2.0,355.0,23304.0,,,,,,23659
23/01/2021,Tamil Nadu,31127.0,1302.0,412.0,31127.0,0.0,12969.0,18156.0,2.0,510.0,30617.0,,,,,,31127
24/01/2021,Tamil Nadu,35144.0,1498.0,437.0,35144.0,0.0,14515.0,20627.0,2.0,591.0,34553.0,,,,,,35144
25/01/2021,Tamil Nadu,41396.0,1805.0,511.0,41396.0,0.0,16981.0,24413.0,2.0,740.0,40656.0,,,,,,41396
26/01/2021,Tamil Nadu,46310.0,2135.0,600.0,46310.0,0.0,18840.0,27468.0,2.0,896.0,45414.0,,,,,,46310
27/01/2021,Tamil Nadu,54195.0,2558.0,697.0,54195.0,0.0,21749.0,32443.0,3.0,1085.0,53110.0,,,,,,54195
28/01/2021,Tamil Nadu,61290.0,2911.0,774.0,61290.0,0.0,24459.0,36828.0,3.0,1247.0,60043.0,,,,,,61290
29/01/2021,Tamil Nadu,66918.0,3280.0,822.0,66918.0,0.0,26589.0,40326.0,3.0,1331.0,65587.0,,,,,,66918
30/01/2021,Tamil Nadu,76934.0,3505.0,831.0,76934.0,0.0,30095.0,46835.0,4.0,1495.0,75439.0,,,,,,76934
31/01/2021,Tamil Nadu,77809.0,3812.0,876.0,77809.0,0.0,30421.0,47384.0,4.0,1505.0,76304.0,,,,,,77809
01/02/2021,Tamil Nadu,85002.0,4235.0,977.0,85002.0,0.0,33125.0,51872.0,5.0,1606.0,83396.0,,,,,,85002
02/02/2021,Tamil Nadu,91094.0,4813.0,1118.0,91094.0,0.0,35237.0,55848.0,9.0,1698.0,89396.0,,,,,,91094
03/02/2021,Tamil Nadu,98750.0,5656.0,1299.0,98750.0,0.0,37955.0,60786.0,9.0,1849.0,96901.0,,,,,,98750
04/02/2021,Tamil Nadu,107904.0,6503.0,1376.0,107904.0,0.0,41292.0,66602.0,10.0,1966.0,105938.0,,,,,,107904
05/02/2021,Tamil Nadu,116857.0,7213.0,1424.0,116857.0,0.0,44626.0,72221.0,10.0,2076.0,114781.0,,,,,,116857
06/02/2021,Tamil Nadu,126381.0,7579.0,1442.0,126381.0,0.0,48140.0,78231.0,10.0,2311.0,124070.0,,,,,,126381
07/02/2021,Tamil Nadu,127289.0,8007.0,1478.0,127289.0,0.0,48498.0,78781.0,10.0,2311.0,124978.0,,,,,,127289
08/02/2021,Tamil Nadu,139024.0,8838.0,1536.0,139024.0,0.0,53116.0,85898.0,10.0,2815.0,136209.0,,,,,,139024
09/02/2021,Tamil Nadu,150915.0,9608.0,1558.0,150915.0,0.0,58479.0,92426.0,10.0,2913.0,148002.0,,,,,,150915
10/02/2021,Tamil Nadu,162412.0,10408.0,1582.0,162412.0,0.0,63699.0,98700.0,13.0,3016.0,159396.0,,,,,,162412
11/02/2021,Tamil Nadu,173368.0,11199.0,1610.0,173368.0,0.0,68191.0,105160.0,17.0,3098.0,170270.0,,,,,,173368
12/02/2021,Tamil Nadu,184565.0,12035.0,1620.0,184565.0,0.0,72869.0,111679.0,17.0,3178.0,181387.0,,,,,,184565
13/02/2021,Tamil Nadu,195203.0,12436.0,1632.0,195203.0,667.0,78068.0,117117.0,18.0,3379.0,191824.0,,,,,,195870
14/02/2021,Tamil Nadu,195796.0,12924.0,1638.0,195796.0,671.0,78339.0,117439.0,18.0,3379.0,192417.0,,,,,,196467
15/02/2021,Tamil Nadu,203921.0,13699.0,1660.0,203921.0,1176.0,81876.0,122027.0,18.0,3566.0,200355.0,,,,,,205097
16/02/2021,Tamil Nadu,213823.0,14633.0,1680.0,213823.0,2141.0,86510.0,127295.0,18.0,3673.0,210150.0,,,,,,215964
17/02/2021,Tamil Nadu,224158.0,15444.0,1705.0,224158.0,3579.0,91552.0,132587.0,19.0,3812.0,220346.0,,,,,,227737
18/02/2021,Tamil Nadu,228388.0,16283.0,1718.0,228388.0,6024.0,93924.0,134445.0,19.0,3805.0,224583.0,,,,,,234412
19/02/2021,Tamil Nadu,246203.0,17079.0,1759.0,246203.0,10185.0,101610.0,144574.0,19.0,4198.0,242005.0,,,,,,256388
20/02/2021,Tamil Nadu,255918.0,17628.0,1825.0,255918.0,13955.0,106312.0,149587.0,19.0,4417.0,251501.0,,,,,,269873
21/02/2021,Tamil Nadu,256365.0,18094.0,1825.0,256365.0,14122.0,106459.0,149887.0,19.0,4421.0,251944.0,,,,,,270487
22/02/2021,Tamil Nadu,262213.0,18914.0,1841.0,262213.0,18634.0,109222.0,152972.0,19.0,4579.0,257634.0,,,,,,280847
23/02/2021,Tamil Nadu,268486.0,19920.0,1848.0,268486.0,23096.0,112212.0,156254.0,20.0,4696.0,263790.0,,,,,,291582
24/02/2021,Tamil Nadu,273618.0,20826.0,1860.0,273618.0,26986.0,114927.0,158671.0,20.0,4813.0,268805.0,,,,,,300604
25/02/2021,Tamil Nadu,278432.0,21807.0,1874.0,278432.0,30463.0,117487.0,160925.0,20.0,4975.0,273457.0,,,,,,308895
26/02/2021,Tamil Nadu,284640.0,22357.0,1884.0,284640.0,35326.0,120753.0,163867.0,20.0,5222.0,279418.0,,,,,,319966
27/02/2021,Tamil Nadu,284640.0,22357.0,1884.0,284640.0,35326.0,120753.0,163867.0,20.0,5222.0,279418.0,,,,,,319966
28/02/2021,Tamil Nadu,284640.0,22783.0,1933.0,284640.0,35326.0,120753.0,163867.0,20.0,5222.0,279418.0,,,,,,319966
01/03/2021,Tamil Nadu,284640.0,26394.0,2544.0,284640.0,35326.0,120753.0,163867.0,20.0,5222.0,279418.0,,,,,,319966
02/03/2021,Tamil Nadu,315543.0,33022.0,2635.0,315543.0,42057.0,137641.0,177871.0,31.0,5886.0,309657.0,,,,,,357600
03/03/2021,Tamil Nadu,353429.0,46886.0,2788.0,353429.0,47077.0,157561.0,195834.0,34.0,6745.0,346684.0,,,,,,400506
04/03/2021,Tamil Nadu,404222.0,53106.0,2864.0,404222.0,51387.0,182650.0,221534.0,38.0,7946.0,396276.0,,,,,,455609
05/03/2021,Tamil Nadu,474441.0,57741.0,2946.0,474441.0,57713.0,217754.0,256643.0,44.0,9590.0,464851.0,,,,,,532154
06/03/2021,Tamil Nadu,554443.0,64212.0,3033.0,554443.0,65172.0,258536.0,295856.0,51.0,11737.0,542706.0,,,,,,619615
07/03/2021,Tamil Nadu,579008.0,66142.0,3057.0,579008.0,67333.0,270919.0,308034.0,55.0,12594.0,566414.0,,,,,,646341
08/03/2021,Tamil Nadu,658443.0,68867.0,3104.0,658443.0,73749.0,310214.0,348156.0,73.0,14584.0,643859.0,,,,,,732192
09/03/2021,Tamil Nadu,733464.0,247330.0,1665.0,651487.0,81977.0,345989.0,387396.0,79.0,16381.0,717029.0,,,,,,733464
10/03/2021,Tamil Nadu,820208.0,253320.0,1732.0,729539.0,90669.0,388583.0,431539.0,86.0,18645.0,801509.0,,,,,,820208
11/03/2021,Tamil Nadu,905294.0,377100.0,2941.0,805176.0,100118.0,431332.0,473866.0,96.0,21190.0,884041.0,,,,,,905294
12/03/2021,Tamil Nadu,996547.0,409140.0,3251.0,887006.0,109541.0,475299.0,521143.0,105.0,23812.0,972671.0,,,,,,996547
13/03/2021,Tamil Nadu,1086617.0,411600.0,3286.0,967045.0,119572.0,519700.0,566807.0,110.0,27158.0,1059395.0,,,,,,1086617
14/03/2021,Tamil Nadu,1108284.0,255500.0,1826.0,987144.0,121140.0,531030.0,577143.0,111.0,28210.0,1080010.0,,,,,,1108284
15/03/2021,Tamil Nadu,1205503.0,418460.0,3345.0,1075960.0,129543.0,579341.0,626045.0,117.0,32244.0,1173195.0,,,,,,1205503
16/03/2021,Tamil Nadu,1282816.0,423030.0,3437.0,1282816.0,141027.0,620171.0,662519.0,126.0,40810.0,1383033.0,73.0,75613.0,246801.0,540610.0,418950.0,1423843
17/03/2021,Tamil Nadu,1429800.0,444380.0,3573.0,1429800.0,151758.0,697116.0,732543.0,141.0,53377.0,1528181.0,76.0,79226.0,258742.0,596277.0,494681.0,1581558
18/03/2021,Tamil Nadu,1533516.0,461790.0,3653.0,1533516.0,161823.0,751309.0,782055.0,152.0,68471.0,1626868.0,77.0,82664.0,270127.0,641931.0,537882.0,1695339
19/03/2021,Tamil Nadu,1642080.0,500350.0,3899.0,1642080.0,172869.0,807514.0,834405.0,161.0,89414.0,1725535.0,78.0,86316.0,282256.0,691503.0,581071.0,1814949
20/03/2021,Tamil Nadu,1757406.0,543740.0,4310.0,1757406.0,183762.0,866260.0,890975.0,171.0,119795.0,1821373.0,78.0,90769.0,295857.0,745519.0,624307.0,1941168
21/03/2021,Tamil Nadu,1801246.0,408710.0,3120.0,1801246.0,187310.0,888940.0,912132.0,174.0,138934.0,1849622.0,78.0,92576.0,302270.0,767452.0,637988.0,1988556
22/03/2021,Tamil Nadu,1889774.0,579005.0,4594.0,1889774.0,195592.0,935356.0,954239.0,179.0,168271.0,1917095.0,82.0,95461.0,312491.0,806084.0,674759.0,2085366
23/03/2021,Tamil Nadu,2011826.0,583120.0,4630.0,2011826.0,206091.0,999552.0,1012083.0,191.0,217158.0,2000759.0,82.0,100496.0,329225.0,861452.0,719630.0,2217917
24/03/2021,Tamil Nadu,2105533.0,590990.0,4676.0,2105533.0,211942.0,1049036.0,1056302.0,195.0,258964.0,2058511.0,83.0,103880.0,340653.0,903357.0,756597.0,2317475
25/03/2021,Tamil Nadu,2204055.0,602240.0,4783.0,2204055.0,218165.0,1100794.0,1103055.0,206.0,295526.0,2126694.0,83.0,107211.0,352114.0,947779.0,795893.0,2422220
26/03/2021,Tamil Nadu,2302650.0,617041.0,4885.0,2302650.0,225142.0,1152730.0,1149696.0,224.0,322886.0,2204906.0,83.0,111124.0,364160.0,994093.0,832176.0,2527792
27/03/2021,Tamil Nadu,2401267.0,605970.0,4792.0,2401267.0,230923.0,1203922.0,1197107.0,238.0,345673.0,2286517.0,84.0,115080.0,377432.0,1042225.0,865414.0,2632190
28/03/2021,Tamil Nadu,2421436.0,543590.0,3811.0,2421436.0,231743.0,1214411.0,1206786.0,239.0,350269.0,2302910.0,84.0,115837.0,380004.0,1052585.0,871891.0,2653179
29/03/2021,Tamil Nadu,2509568.0,669210.0,4938.0,2509568.0,238476.0,1258748.0,1250570.0,250.0,366211.0,2381833.0,84.0,118650.0,389453.0,1092063.0,908271.0,2748044
30/03/2021,Tamil Nadu,2583284.0,648260.0,4922.0,2583284.0,246267.0,1295951.0,1287074.0,259.0,378779.0,2450772.0,84.0,121558.0,398058.0,1125509.0,937014.0,2829551
31/03/2021,Tamil Nadu,2650411.0,657690.0,4946.0,2650411.0,255024.0,1329998.0,1320150.0,263.0,390439.0,2514996.0,85.0,124084.0,405891.0,1155390.0,963878.0,2905435
01/04/2021,Tamil Nadu,2703180.0,596320.0,4468.0,2703180.0,262132.0,1357225.0,1345688.0,267.0,398362.0,2566950.0,85.0,125741.0,411598.0,1181454.0,983213.0,2965312
02/04/2021,Tamil Nadu,2774534.0,597370.0,4523.0,2774534.0,272370.0,1393809.0,1380453.0,272.0,410098.0,2636806.0,85.0,127981.0,419565.0,1217971.0,1007821.0,3046904
03/04/2021,Tamil Nadu,2821427.0,588890.0,4462.0,2821427.0,280462.0,1418172.0,1402974.0,281.0,417195.0,2684694.0,85.0,129557.0,424450.0,1242126.0,1024090.0,3101889
04/04/2021,Tamil Nadu,2855222.0,550710.0,4079.0,2855222.0,286662.0,1435695.0,1419242.0,285.0,423427.0,2718457.0,85.0,130450.0,427245.0,1260859.0,1035458.0,3141884
05/04/2021,Tamil Nadu,2892174.0,625230.0,4692.0,2892174.0,294913.0,1454548.0,1437337.0,289.0,429313.0,2757774.0,85.0,130522.0,427510.0,1281579.0,1051351.0,3187087
06/04/2021,Tamil Nadu,2918808.0,606290.0,4595.0,2918808.0,300551.0,1468052.0,1450465.0,291.0,434314.0,2785045.0,85.0,130572.0,427729.0,1297088.0,1062207.0,3219359
07/04/2021,Tamil Nadu,2967647.0,636020.0,4829.0,2967647.0,312890.0,1492854.0,1474497.0,296.0,443519.0,2837018.0,86.0,130716.0,427998.0,1324370.0,1083351.0,3280537
08/04/2021,Tamil Nadu,3061151.0,639010.0,4932.0,3061151.0,339773.0,1540934.0,1519910.0,307.0,459339.0,2941585.0,86.0,130833.0,428554.0,1374899.0,1125652.0,3400924
09/04/2021,Tamil Nadu,3166812.0,661150.0,5057.0,3166812.0,365634.0,1598360.0,1568125.0,327.0,475882.0,3056564.0,87.0,131289.0,430526.0,1435320.0,1168465.0,3532446
10/04/2021,Tamil Nadu,3274164.0,628960.0,4861.0,3274164.0,391131.0,1657055.0,1616775.0,334.0,492256.0,3173039.0,88.0,131650.0,432380.0,1500643.0,1208278.0,3665295
11/04/2021,Tamil Nadu,3316055.0,617770.0,4769.0,3316055.0,398627.0,1680666.0,1635052.0,337.0,500185.0,3214497.0,89.0,131780.0,433089.0,1526893.0,1223081.0,3714682
12/04/2021,Tamil Nadu,3449290.0,654291.0,5133.0,3449290.0,430938.0,1753902.0,1695027.0,361.0,517200.0,3363028.0,89.0,132470.0,435621.0,1605441.0,1274549.0,3880228
13/04/2021,Tamil Nadu,3565954.0,660880.0,5169.0,3565954.0,453372.0,1821956.0,1743614.0,384.0,532413.0,3486913.0,90.0,133231.0,438677.0,1676744.0,1316094.0,4019326
14/04/2021,Tamil Nadu,3641043.0,648770.0,5096.0,3641043.0,469082.0,1866609.0,1774045.0,389.0,542671.0,3567454.0,90.0,133908.0,440544.0,1722775.0,1342605.0,4110125
15/04/2021,Tamil Nadu,3801731.0,673000.0,5229.0,3801731.0,514054.0,1953686.0,1847635.0,410.0,563954.0,3751831.0,91.0,134634.0,444034.0,1816091.0,1405758.0,4315785
16/04/2021,Tamil Nadu,3966587.0,664911.0,5249.0,3966587.0,562249.0,2043812.0,1922344.0,431.0,590463.0,3938373.0,95.0,135638.0,448820.0,1914345.0,1466567.0,4528836
17/04/2021,Tamil Nadu,4063643.0,621790.0,4900.0,4063643.0,605401.0,2096168.0,1967033.0,442.0,613357.0,4055687.0,100.0,136642.0,452686.0,1972383.0,1500712.0,4669044
18/04/2021,Tamil Nadu,4090953.0,637202.0,5010.0,4090953.0,619909.0,2110947.0,1979559.0,447.0,624338.0,4086524.0,101.0,137030.0,453726.0,1988812.0,1510164.0,4710862
19/04/2021,Tamil Nadu,4147072.0,668830.0,5279.0,4147072.0,666304.0,2140772.0,2005846.0,454.0,654271.0,4159105.0,101.0,137827.0,456424.0,2019843.0,1531756.0,4813376
20/04/2021,Tamil Nadu,4187565.0,674276.0,5337.0,4187565.0,704499.0,2162999.0,2024108.0,458.0,682404.0,4209660.0,103.0,138497.0,458814.0,2042371.0,1546660.0,4892064
21/04/2021,Tamil Nadu,4223251.0,668784.0,5300.0,4223251.0,742313.0,2182481.0,2040308.0,462.0,708301.0,4257263.0,103.0,139105.0,461104.0,2062235.0,1559583.0,4965564
22/04/2021,Tamil Nadu,4268889.0,679124.0,5384.0,4268889.0,806792.0,2206806.0,2061619.0,464.0,728203.0,4347478.0,105.0,139794.0,463567.0,2087506.0,1576796.0,5075681
23/04/2021,Tamil Nadu,4323326.0,675120.0,5380.0,4323326.0,882230.0,2236387.0,2086468.0,471.0,745060.0,4460496.0,106.0,140559.0,466509.0,2118184.0,1596851.0,5205556
24/04/2021,Tamil Nadu,4376661.0,617336.0,4927.0,4376661.0,951254.0,2265694.0,2110488.0,479.0,757930.0,4569985.0,106.0,141348.0,469914.0,2149759.0,1614410.0,5327915
25/04/2021,Tamil Nadu,4388384.0,604336.0,4852.0,4388384.0,962689.0,2272205.0,2115700.0,479.0,761022.0,4590051.0,106.0,141644.0,470826.0,2156407.0,1618277.0,5351073
26/04/2021,Tamil Nadu,4440291.0,645676.0,5199.0,4440291.0,1043041.0,2299858.0,2139949.0,484.0,783406.0,4699926.0,107.0,142173.0,473750.0,2185555.0,1637581.0,5483332
27/04/2021,Tamil Nadu,4495630.0,640116.0,5195.0,4495630.0,1129102.0,2329760.0,2165375.0,495.0,814748.0,4809984.0,109.0,272269.0,541683.0,2023847.0,1656603.0,5624732
28/04/2021,Tamil Nadu,4544279.0,576238.0,4597.0,4544279.0,1196369.0,2356703.0,2187074.0,502.0,839740.0,4900908.0,110.0,274179.0,545707.0,2050283.0,1672879.0,5740648
29/04/2021,Tamil Nadu,4589747.0,589646.0,4739.0,4589747.0,1255450.0,2381715.0,2207525.0,507.0,868619.0,4976578.0,111.0,276218.0,549468.0,2075222.0,1687749.0,5845197
30/04/2021,Tamil Nadu,4635084.0,555067.0,4531.0,4635084.0,1311972.0,2407092.0,2227478.0,514.0,896561.0,5050495.0,113.0,278450.0,553544.0,2100415.0,1701578.0,5947056
01/05/2021,Tamil Nadu,4671707.0,461886.0,3764.0,4671707.0,1359177.0,2426960.0,2244224.0,523.0,910724.0,5120160.0,115.0,280272.0,556942.0,2121033.0,1712362.0,6030884
02/05/2021,Tamil Nadu,4679335.0,402658.0,3365.0,4679335.0,1367080.0,2431001.0,2247811.0,523.0,913563.0,5132852.0,116.0,279578.0,553018.0,2131136.0,1714547.0,6046415
